Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,6(6),DC,T20,Jaipur,01 May 26,100,1,0
INDIAN PREMIER LEAGUE 2026,31*(12),PBKS,T20,New Chandigarh,28 Apr 26,258.3,3,2
INDIAN PREMIER LEAGUE 2026,19*(11),LSG,T20,Lucknow,22 Apr 26,172.7,3,0
INDIAN PREMIER LEAGUE 2025,7*(7),PBKS,T20,Jaipur,18 May 25,100,0,0
INDIAN PREMIER LEAGUE 2025,25*(14),KKR,T20,Kolkata,04 May 25,178.5,1,2
INDIAN PREMIER LEAGUE 2025,15(9),MI,T20,Jaipur,01 May 25,166.6,2,1
INDIAN PREMIER LEAGUE 2025,12(7),RCB,T20,Bengaluru,24 Apr 25,171.4,1,1
INDIAN PREMIER LEAGUE 2025,3*(3),LSG,T20,Jaipur,19 Apr 25,100,0,0
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Delhi,16 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,1(3),GT,T20,Ahmedabad,09 Apr 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,9(12),KKR,T20,Guwahati,26 Mar 25,75,1,0
INDIAN PREMIER LEAGUE 2025,34*(11),SRH,T20,Hyderabad,23 Mar 25,309,1,4
INDIAN PREMIER LEAGUE 2024,0(1),CSK,T20,Chennai,12 May 24,0,0,0
INDIAN PREMIER LEAGUE 2024,25(12),DC,T20,Delhi,07 May 24,208.3,2,2
INDIAN PREMIER LEAGUE 2024,DNB,RCB,T20,Jaipur,06 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,8*(6),MI,T20,Mumbai,01 Apr 24,133.3,1,0
