bowler,overs,maidens,runs,wickets,economy
Starc,4,0,28,3,7.0
Vaibhav Arora,3,0,34,1,11.3
Harshit Rana,4,0,35,0,8.8
Narine,4,0,17,1,4.2
Chakaravarthy,4,0,30,1,7.5
Russell,1,0,16,1,16.0
