bowler,overs,maidens,runs,wickets,economy
Tim Southee,4,0,31,0,7.75
Jasprit Bumrah,4,0,32,2,8.0
Mitchell McClenaghan,4,0,21,4,5.25
Krunal Pandya,4,0,20,1,5.0
Hardik Pandya,2,0,16,0,8.0
Harbhajan Singh,2,0,20,0,10.0
