bowler,overs,maidens,runs,wickets,economy
Thakur,4,0,34,2,8.5
Akash Deep,3,0,33,0,11.0
Digvesh Rathi,4,0,30,1,7.5
Avesh Khan,4,0,32,1,8.0
Ravi Bishnoi,4,0,36,2,9.0
Markram,1,0,15,0,15.0
