Stat,Test,ODI,T20,IPL
Matches,0,0,9,0
Innings,0,0,9,0
Balls,0,0,141,0
Runs,0,0,269,0
Maidens,0,0,0,0
Wickets,0,0,5,0
Avg,0.0,0.0,53.8,0.0
Eco,0,0,11.45,0
SR,0.0,0.0,28.2,0.0
BBI,-/-,-/-,2/27,-/-
BBM,-/-,-/-,2/27,-/-
