Stat,Test,ODI,T20,IPL
Matches,0,0,9,0
Innings,0,0,9,0
Runs,0,0,111,0
Balls,0,0,92,0
Highest,0,0,47,0
Average,0,0,12.33,0
SR,0,0,120.66,0
Not Out,0,0,0,0
Fours,0,0,10,0
Sixes,0,0,6,0
Ducks,0,0,0,0
