bowler,overs,maidens,runs,wickets,economy
Ankit Sharma,3,0,26,1,8.67
Chris Morris,4,0,19,1,4.75
Pravin Tambe,4,0,36,1,9.0
Deepak Hooda,2,0,22,0,11.0
James Faulkner,4,0,26,1,6.5
Stuart Binny,1,0,5,0,5.0
Shane Watson,2,0,20,0,10.0
