over,runs,wickets
1,11,0
2,9,0
3,10,0
4,13,0
5,4,0
6,8,0
7,10,0
8,11,0
9,9,0
10,11,0
11,4,0
12,7,0
13,4,0
14,14,0
15,5,0
16,7,0
17,0,0
