bowler,overs,maidens,runs,wickets,economy
N Thushara,4.0,0,42,3,10.5
Bumrah,3.5,0,18,3,4.7
Gerald Coetzee,2.0,0,24,0,12.0
Hardik Pandya,4.0,0,44,2,11.0
Naman Dhir,3.0,0,25,0,8.3
Chawla,3.0,0,15,1,5.0
