bowler,overs,maidens,runs,wickets,economy
Sandeep Sharma,4,1,12,1,3.0
Anureet Singh,4,0,41,2,10.25
Mitchell Johnson,4,1,23,2,5.75
Axar Patel,4,0,30,2,7.5
Rishi Dhawan,4,0,50,0,12.5
