bowler,overs,maidens,runs,wickets,economy
Alfonso Thomas,4,0,27,2,6.75
Shrikant Wagh,3,0,16,3,5.33
Wayne Parnell,4,0,20,1,5.0
Murali Kartik,1,0,10,0,10.0
Jesse Ryder,3,1,9,1,3.0
Mithun Manhas,3,0,14,0,4.67
Rahul Sharma,2,0,12,0,6.0
