over,runs,wickets
1,3,0
2,5,0
3,14,0
4,6,0
5,8,0
6,12,0
7,7,0
8,9,0
9,16,0
10,9,0
11,5,0
12,14,0
13,9,0
14,9,0
15,8,0
16,26,0
17,4,0
18,13,0
19,9,0
20,4,0
