bowler,overs,maidens,runs,wickets,economy
Mitchell Starc,4,0,22,1,5.5
Sreenath Aravind,4,0,20,2,5.0
Harshal Patel,3,0,15,2,5.0
David Wiese,4,0,32,2,8.0
Yuzvendra Chahal,4,0,20,2,5.0
