bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,33,0,8.25
Barinder Sran,4,0,34,2,8.5
Mustafizur Rahman,4,0,24,1,6.0
Moises Henriques,2,0,18,0,9.0
Deepak Hooda,2,0,16,0,8.0
Karn Sharma,3,0,25,0,8.33
Yuvraj Singh,1,0,7,0,7.0
