Stat,Test,ODI,T20,IPL
Matches,0,0,0,6
Innings,0,0,0,6
Runs,0,0,0,113
Balls,0,0,0,56
Highest,0,0,0,37
Average,0,0,0,18.83
SR,0,0,0,201.79
Not Out,0,0,0,0
Fours,0,0,0,8
Sixes,0,0,0,10
Ducks,0,0,0,1
