bowler,overs,maidens,runs,wickets,economy
Ryan Harris,4,0,42,1,10.5
Bhargav Bhatt,4,0,36,0,9.0
Bipul Sharma,4,0,32,2,8.0
Shalabh Srivastava,4,0,34,1,8.5
Piyush Chawla,4,0,30,1,7.5
