bowler,overs,maidens,runs,wickets,economy
Sandeep Sharma,4,0,25,1,6.25
Anureet Singh,4,0,41,1,10.25
Mitchell Johnson,4,0,33,1,8.25
Axar Patel,4,0,30,2,7.5
Shivam Sharma,3,0,44,1,14.67
Glenn Maxwell,1,0,15,0,15.0
